EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
663394,ONSLOW (ZONE), ,10/8/2016,900,Tropical Storm, , ,0,0,0,0,NC,EST-5, ,110427,Z,98,MHX,0,0,Social Media, , , , , , , , ,10/9/2016,1800, , , , ,"Widespread heavy rain and strong winds developed over the region from mid morning on October 8th through the morning of October 9th. Rainfall was generally 3 to 4 inches along the coast to 5 to 8 inches well inland, with a storm total of 7.71 inches reported northwest of Richlands. This heavy rain led to flash flooding over much oi the county with significant river flooding occurring along Gum Branch. Peak wind gust of 72 mph was recorded at the New River Air Station ASOS at 216 am on October 9th. The lowest pressure observed was 992.7 mb at the New River Air Station.","Hurricane Matthew moved northeast offshore of the North Carolina coast late on October 8th through October 9th. Widespread heavy rain developed on October 8th and continued through early on October 9th as Matthew approached and moved offshore of the coast. Rainfall ranged from 2 to 4 inches on the southern beaches to 8 to 12 inches inland. This rain led to significant flash flooding over  much of eastern North Carolina during the afternoon of October 8th through the morning of October 9th. Many roads were washed out and impassable for days from the serious flash flooding. Devastating river flooding then occurred several days after Matthew as most main-stem rivers exceeded major flood levels. Strong winds of 40 to 60 mph inland and 60 to 80 mph along the coast occurred as Matthew passed offshore mainly during the evening of October 8th through the morning of the 9th. These winds led to numerous downed trees and power lines across the region with widespread power outages that lasted several days in some areas. Storm surge inundation was mainly 1 to 3 feet above ground level along the coast, however inundation of 3 to 5 feet above ground level was observed on the sound side of the Outer Banks. ||There were six confirmed fatalities across the area with five in Lenoir County and one in Pitt County. Dollar damages totals have not been completed but will likely exceed 200 million dollars with significant agricultural losses.",314
663393,CARTERET (ZONE), ,10/8/2016,900,Tropical Storm, , ,0,0,0,0,NC,EST-5, ,110427,Z,95,MHX,0,0,ASOS, , , , , , , , ,10/9/2016,1800, , , , ,Locally heavy rain and strong winds developed over the region from mid morning on October 8th through the morning of October 9th. Rainfall was generally 2 to 4 inches across the county with mainly poor drainage flooding reported. Peak wind gust of 70 mph was recorded at the Beaufort ASOS at 215 am on October 9th. The lowest pressure observed was 988.8 mb at a meso-net site on Fort Macon.,"Hurricane Matthew moved northeast offshore of the North Carolina coast late on October 8th through October 9th. Widespread heavy rain developed on October 8th and continued through early on October 9th as Matthew approached and moved offshore of the coast. Rainfall ranged from 2 to 4 inches on the southern beaches to 8 to 12 inches inland. This rain led to significant flash flooding over  much of eastern North Carolina during the afternoon of October 8th through the morning of October 9th. Many roads were washed out and impassable for days from the serious flash flooding. Devastating river flooding then occurred several days after Matthew as most main-stem rivers exceeded major flood levels. Strong winds of 40 to 60 mph inland and 60 to 80 mph along the coast occurred as Matthew passed offshore mainly during the evening of October 8th through the morning of the 9th. These winds led to numerous downed trees and power lines across the region with widespread power outages that lasted several days in some areas. Storm surge inundation was mainly 1 to 3 feet above ground level along the coast, however inundation of 3 to 5 feet above ground level was observed on the sound side of the Outer Banks. ||There were six confirmed fatalities across the area with five in Lenoir County and one in Pitt County. Dollar damages totals have not been completed but will likely exceed 200 million dollars with significant agricultural losses.",315
663548,JONES (ZONE), ,10/8/2016,900,Tropical Storm, , ,0,0,0,0,NC,EST-5, ,110427,Z,92,MHX,0,0,NWS Storm Survey, , , , , , , , ,10/9/2016,1500, , , , ,Widespread heavy rain and strong winds developed over the region from mid morning on October 8th through the morning of October 9th. Rainfall was generally 5 to 8 inches across most of the county. This heavy rain led to significant flash flooding over much oi the county with a few roads washed out. Moderate river flooding developed days after the heavy rain along the Trent River between Trenton and Pollocksville. Many roads were flooded for days and some homes and businesses were flooded as well. Strong winds developed during the evening of October 8th leading to downed trees and widespread power outages.,"Hurricane Matthew moved northeast offshore of the North Carolina coast late on October 8th through October 9th. Widespread heavy rain developed on October 8th and continued through early on October 9th as Matthew approached and moved offshore of the coast. Rainfall ranged from 2 to 4 inches on the southern beaches to 8 to 12 inches inland. This rain led to significant flash flooding over  much of eastern North Carolina during the afternoon of October 8th through the morning of October 9th. Many roads were washed out and impassable for days from the serious flash flooding. Devastating river flooding then occurred several days after Matthew as most main-stem rivers exceeded major flood levels. Strong winds of 40 to 60 mph inland and 60 to 80 mph along the coast occurred as Matthew passed offshore mainly during the evening of October 8th through the morning of the 9th. These winds led to numerous downed trees and power lines across the region with widespread power outages that lasted several days in some areas. Storm surge inundation was mainly 1 to 3 feet above ground level along the coast, however inundation of 3 to 5 feet above ground level was observed on the sound side of the Outer Banks. ||There were six confirmed fatalities across the area with five in Lenoir County and one in Pitt County. Dollar damages totals have not been completed but will likely exceed 200 million dollars with significant agricultural losses.",316
663547,PAMLICO (ZONE), ,10/8/2016,900,Tropical Storm, , ,0,0,0,0,NC,EST-5, ,110427,Z,94,MHX,0,0,NWS Storm Survey, , , , , , , , ,10/9/2016,1800, , , , ,Widespread heavy rain and strong winds developed over the region from the late morning of October 8th through the morning of October 9th. Rainfall was generally 5 to 8 inches over the county with a storm total of 6.46 inches reported near Lowland. The heavy rainfall  produced localized flash flooding and widespread flooding of poor drainage areas. Gusty north winds developed on the backside of Matthew downing trees and power lines during the late evening of the 8th through the early morning of the 9th. Storm surge inundation of 1 to 3 feet above ground occurred adjacent to the Pamlico Sound and Neuse River. Many roads were flooded by the storm surge with a few homes and businesses impacted as well.,"Hurricane Matthew moved northeast offshore of the North Carolina coast late on October 8th through October 9th. Widespread heavy rain developed on October 8th and continued through early on October 9th as Matthew approached and moved offshore of the coast. Rainfall ranged from 2 to 4 inches on the southern beaches to 8 to 12 inches inland. This rain led to significant flash flooding over  much of eastern North Carolina during the afternoon of October 8th through the morning of October 9th. Many roads were washed out and impassable for days from the serious flash flooding. Devastating river flooding then occurred several days after Matthew as most main-stem rivers exceeded major flood levels. Strong winds of 40 to 60 mph inland and 60 to 80 mph along the coast occurred as Matthew passed offshore mainly during the evening of October 8th through the morning of the 9th. These winds led to numerous downed trees and power lines across the region with widespread power outages that lasted several days in some areas. Storm surge inundation was mainly 1 to 3 feet above ground level along the coast, however inundation of 3 to 5 feet above ground level was observed on the sound side of the Outer Banks. ||There were six confirmed fatalities across the area with five in Lenoir County and one in Pitt County. Dollar damages totals have not been completed but will likely exceed 200 million dollars with significant agricultural losses.",317
663546,BEAUFORT (ZONE), ,10/8/2016,900,Tropical Storm, , ,0,0,0,0,NC,EST-5, ,110427,Z,80,MHX,0,0,Emergency Manager, , , , , , , , ,10/9/2016,1800, , , , ,Widespread heavy rain and strong winds developed over the region from the afternoon of October 8th through the morning of October 9th. Rainfall was generally 6 to 9 inches over the county with a storm total of 8.98 inches reported northwest of Washington. This heavy rainfall produced significant flash flooding and widespread flooding of poor drainage areas. Gusty north winds developed on the backside of Matthew with a peak wind gust of 46 mph recorded at a meso net site near Bath at 1107 pm on October 8th. Storm surge inundation of 1 to 3 feet above ground occurred adjacent to the Pamlico Sound and along the Pamlico and Pungo Rivers. Many roads were flooded by the storm surge with a few homes and businesses impacted as well.,"Hurricane Matthew moved northeast offshore of the North Carolina coast late on October 8th through October 9th. Widespread heavy rain developed on October 8th and continued through early on October 9th as Matthew approached and moved offshore of the coast. Rainfall ranged from 2 to 4 inches on the southern beaches to 8 to 12 inches inland. This rain led to significant flash flooding over  much of eastern North Carolina during the afternoon of October 8th through the morning of October 9th. Many roads were washed out and impassable for days from the serious flash flooding. Devastating river flooding then occurred several days after Matthew as most main-stem rivers exceeded major flood levels. Strong winds of 40 to 60 mph inland and 60 to 80 mph along the coast occurred as Matthew passed offshore mainly during the evening of October 8th through the morning of the 9th. These winds led to numerous downed trees and power lines across the region with widespread power outages that lasted several days in some areas. Storm surge inundation was mainly 1 to 3 feet above ground level along the coast, however inundation of 3 to 5 feet above ground level was observed on the sound side of the Outer Banks. ||There were six confirmed fatalities across the area with five in Lenoir County and one in Pitt County. Dollar damages totals have not been completed but will likely exceed 200 million dollars with significant agricultural losses.",318
663650,LENOIR (ZONE), ,10/8/2016,900,Tropical Storm, , ,0,0,0,0,NC,EST-5, ,110427,Z,91,MHX,0,0,State Official, , , , , , , , ,10/9/2016,1800, , , , ,Widespread heavy rain and strong winds developed over the region from late morning on October 8th through the morning of October 9th. Rainfall was generally 7 to 11 inches over the county with a storm total of 10.62 inches reported in Kinston. The heavy rainfall produced significant flash flooding with many roads washed out. Devastating river flooding developed along the Neuse River days after the rainfall ended. The Neuse River crested at an all time record of 28.31 feet in Kinston in major flood well above the 14 foot flood stage. Many homes and businesses were flooded and damaged with numerous roads closed for days. five fatalities occurred from the flooding in Lenoir County with two involving a vehicle driving into flood waters. Gusty north winds developed on the backside of Matthew with a peak wind gust of 51 mph recorded at the Kinston Airport at 656 pm on October 8th. The gusty winds combined with saturated ground led to many downed trees with widespread power outages.,"Hurricane Matthew moved northeast offshore of the North Carolina coast late on October 8th through October 9th. Widespread heavy rain developed on October 8th and continued through early on October 9th as Matthew approached and moved offshore of the coast. Rainfall ranged from 2 to 4 inches on the southern beaches to 8 to 12 inches inland. This rain led to significant flash flooding over  much of eastern North Carolina during the afternoon of October 8th through the morning of October 9th. Many roads were washed out and impassable for days from the serious flash flooding. Devastating river flooding then occurred several days after Matthew as most main-stem rivers exceeded major flood levels. Strong winds of 40 to 60 mph inland and 60 to 80 mph along the coast occurred as Matthew passed offshore mainly during the evening of October 8th through the morning of the 9th. These winds led to numerous downed trees and power lines across the region with widespread power outages that lasted several days in some areas. Storm surge inundation was mainly 1 to 3 feet above ground level along the coast, however inundation of 3 to 5 feet above ground level was observed on the sound side of the Outer Banks. ||There were six confirmed fatalities across the area with five in Lenoir County and one in Pitt County. Dollar damages totals have not been completed but will likely exceed 200 million dollars with significant agricultural losses.",319
663540,EASTERN HYDE (ZONE), ,10/8/2016,1000,Tropical Storm, , ,0,0,0,0,NC,EST-5, ,110427,Z,104,MHX,0,0,Emergency Manager, , , , , , , , ,10/9/2016,1800, , , , ,Widespread heavy rain and strong winds developed over the region from mid morning on October 8th through the morning of October 9th. Rainfall was generally 4 to 8 inches over Ocracoke Island with the heavier amounts over the north portion. This heavy rain led to flooding of poor drainage areas. Peak wind gust of 66 mph was recorded at a meso net site at 418 am on October 9th with a low pressure of 988 mb. Storm surge inundation of 1 to 3 feet above ground occurred along both the ocean and sound side of the Island. Local inundation up to 4 feet above ground level occurred on the sound side during the morning of October 9th flooding some home and businesses.,"Hurricane Matthew moved northeast offshore of the North Carolina coast late on October 8th through October 9th. Widespread heavy rain developed on October 8th and continued through early on October 9th as Matthew approached and moved offshore of the coast. Rainfall ranged from 2 to 4 inches on the southern beaches to 8 to 12 inches inland. This rain led to significant flash flooding over  much of eastern North Carolina during the afternoon of October 8th through the morning of October 9th. Many roads were washed out and impassable for days from the serious flash flooding. Devastating river flooding then occurred several days after Matthew as most main-stem rivers exceeded major flood levels. Strong winds of 40 to 60 mph inland and 60 to 80 mph along the coast occurred as Matthew passed offshore mainly during the evening of October 8th through the morning of the 9th. These winds led to numerous downed trees and power lines across the region with widespread power outages that lasted several days in some areas. Storm surge inundation was mainly 1 to 3 feet above ground level along the coast, however inundation of 3 to 5 feet above ground level was observed on the sound side of the Outer Banks. ||There were six confirmed fatalities across the area with five in Lenoir County and one in Pitt County. Dollar damages totals have not been completed but will likely exceed 200 million dollars with significant agricultural losses.",320
663637,PITT (ZONE), ,10/8/2016,1000,Tropical Storm, , ,1,1,0,0,NC,EST-5, ,110427,Z,44,MHX,0,0,Law Enforcement, , , , , , , , ,10/9/2016,1800, , , , ,Widespread heavy rain and strong winds developed over the region from the afternoon of October 8th through the morning of October 9th. Rainfall was generally 7 to 11 inches over the county with a storm total of 10.74 inches reported in Farmville. The heavy rainfall produced significant flash flooding with many roads washed out. One fatality occurred when a car drove into flood waters during the early morning hours of October 9th east of Greenville. Devastating river flooding developed along the Tar River days after the rainfall ended. The Tar River crested at 24.46 feet at Greenville in major flood well above the 13 foot flood stage. Many homes and businesses were flooded and damaged with numerous roads closed for days.  Gusty north winds developed on the backside of Matthew with a peak wind gust of 59 mph recorded at the Greenville Airport at 745 pm on October 8th. The gusty winds combined with saturated ground led to many downed trees with widespread power outages.,"Hurricane Matthew moved northeast offshore of the North Carolina coast late on October 8th through October 9th. Widespread heavy rain developed on October 8th and continued through early on October 9th as Matthew approached and moved offshore of the coast. Rainfall ranged from 2 to 4 inches on the southern beaches to 8 to 12 inches inland. This rain led to significant flash flooding over  much of eastern North Carolina during the afternoon of October 8th through the morning of October 9th. Many roads were washed out and impassable for days from the serious flash flooding. Devastating river flooding then occurred several days after Matthew as most main-stem rivers exceeded major flood levels. Strong winds of 40 to 60 mph inland and 60 to 80 mph along the coast occurred as Matthew passed offshore mainly during the evening of October 8th through the morning of the 9th. These winds led to numerous downed trees and power lines across the region with widespread power outages that lasted several days in some areas. Storm surge inundation was mainly 1 to 3 feet above ground level along the coast, however inundation of 3 to 5 feet above ground level was observed on the sound side of the Outer Banks. ||There were six confirmed fatalities across the area with five in Lenoir County and one in Pitt County. Dollar damages totals have not been completed but will likely exceed 200 million dollars with significant agricultural losses.",321
663649,GREENE (ZONE), ,10/8/2016,1000,Tropical Storm, , ,0,0,0,0,NC,EST-5, ,110427,Z,79,MHX,0,0,State Official, , , , , , , , ,10/9/2016,1800, , , , ,Widespread heavy rain and strong winds developed over the region from the afternoon of October 8th through the morning of October 9th. Rainfall was generally 7 to 11 inches over the county with a storm total of 8.66 inches reported in Snow Hill. The heavy rainfall produced significant flash flooding with many roads washed out. Devastating river flooding developed along Contentnea Creek days after the rainfall ended. Contentnea Creek crested at 24.14 feet in Hookerton in major flood well above the 13 foot flood stage. Many homes and businesses were flooded and damaged with numerous roads closed for days. Gusty north winds developed on the backside of Matthew and combined with saturated ground led to many downed trees with widespread power outages.,"Hurricane Matthew moved northeast offshore of the North Carolina coast late on October 8th through October 9th. Widespread heavy rain developed on October 8th and continued through early on October 9th as Matthew approached and moved offshore of the coast. Rainfall ranged from 2 to 4 inches on the southern beaches to 8 to 12 inches inland. This rain led to significant flash flooding over  much of eastern North Carolina during the afternoon of October 8th through the morning of October 9th. Many roads were washed out and impassable for days from the serious flash flooding. Devastating river flooding then occurred several days after Matthew as most main-stem rivers exceeded major flood levels. Strong winds of 40 to 60 mph inland and 60 to 80 mph along the coast occurred as Matthew passed offshore mainly during the evening of October 8th through the morning of the 9th. These winds led to numerous downed trees and power lines across the region with widespread power outages that lasted several days in some areas. Storm surge inundation was mainly 1 to 3 feet above ground level along the coast, however inundation of 3 to 5 feet above ground level was observed on the sound side of the Outer Banks. ||There were six confirmed fatalities across the area with five in Lenoir County and one in Pitt County. Dollar damages totals have not been completed but will likely exceed 200 million dollars with significant agricultural losses.",322
663541,WESTERN HYDE (ZONE), ,10/8/2016,1000,Tropical Storm, , ,0,0,0,0,NC,EST-5, ,110427,Z,81,MHX,0,0,Emergency Manager, , , , , , , , ,10/9/2016,1800, , , , ,Widespread heavy rain and strong winds developed over the region from mid morning on October 8th through the morning of October 9th. Rainfall was generally 5 to 9  inches over the county with significant flooding of low lying areas. Peak wind gust of 56 mph was recorded at 517 am on October 9th near Lake Mattamuskeet by a state weather observation station. Storm surge inundation of 1 to 3 feet above ground occurred along the Pamlico Sound and over the northern part of the county as dikes failed south of the Alligator River. Tens of thousands of acres of farm land were flooded destroying many crops.,"Hurricane Matthew moved northeast offshore of the North Carolina coast late on October 8th through October 9th. Widespread heavy rain developed on October 8th and continued through early on October 9th as Matthew approached and moved offshore of the coast. Rainfall ranged from 2 to 4 inches on the southern beaches to 8 to 12 inches inland. This rain led to significant flash flooding over  much of eastern North Carolina during the afternoon of October 8th through the morning of October 9th. Many roads were washed out and impassable for days from the serious flash flooding. Devastating river flooding then occurred several days after Matthew as most main-stem rivers exceeded major flood levels. Strong winds of 40 to 60 mph inland and 60 to 80 mph along the coast occurred as Matthew passed offshore mainly during the evening of October 8th through the morning of the 9th. These winds led to numerous downed trees and power lines across the region with widespread power outages that lasted several days in some areas. Storm surge inundation was mainly 1 to 3 feet above ground level along the coast, however inundation of 3 to 5 feet above ground level was observed on the sound side of the Outer Banks. ||There were six confirmed fatalities across the area with five in Lenoir County and one in Pitt County. Dollar damages totals have not been completed but will likely exceed 200 million dollars with significant agricultural losses.",323
663543,WESTERN DARE (ZONE), ,10/8/2016,1000,Tropical Storm, , ,0,0,0,0,NC,EST-5, ,110427,Z,47,MHX,0,0,State Official, , , , , , , , ,10/9/2016,1800, , , , ,Widespread heavy rain and strong winds developed over the region from the afternoon of October 8th through the afternoon of October 9th. Rainfall was generally 6 to 10 inches over the county with widespread flooding of poor drainage areas reported. Peak wind gust of 84 mph was recorded at the Alligator River Bridge at 449 am on October 9th with a minimum pressure of 993.1 mb. Storm surge inundation of 1 to 3 feet above ground occurred all along the coast with many acres of farm land and a few roads flooded.,"Hurricane Matthew moved northeast offshore of the North Carolina coast late on October 8th through October 9th. Widespread heavy rain developed on October 8th and continued through early on October 9th as Matthew approached and moved offshore of the coast. Rainfall ranged from 2 to 4 inches on the southern beaches to 8 to 12 inches inland. This rain led to significant flash flooding over  much of eastern North Carolina during the afternoon of October 8th through the morning of October 9th. Many roads were washed out and impassable for days from the serious flash flooding. Devastating river flooding then occurred several days after Matthew as most main-stem rivers exceeded major flood levels. Strong winds of 40 to 60 mph inland and 60 to 80 mph along the coast occurred as Matthew passed offshore mainly during the evening of October 8th through the morning of the 9th. These winds led to numerous downed trees and power lines across the region with widespread power outages that lasted several days in some areas. Storm surge inundation was mainly 1 to 3 feet above ground level along the coast, however inundation of 3 to 5 feet above ground level was observed on the sound side of the Outer Banks. ||There were six confirmed fatalities across the area with five in Lenoir County and one in Pitt County. Dollar damages totals have not been completed but will likely exceed 200 million dollars with significant agricultural losses.",324
663545,WASHINGTON (ZONE), ,10/8/2016,1000,Tropical Storm, , ,0,0,0,0,NC,EST-5, ,110427,Z,45,MHX,0,0,COOP Observer, , , , , , , , ,10/9/2016,1800, , , , ,Widespread heavy rain and strong winds developed over the region from the afternoon of October 8th through the morning of October 9th. Rainfall was generally 7 to 11 inches over the county with a storm total of 10.64 inches reported east of Plymouth. The heavy rainfall produced localized flash flooding and widespread flooding of poor drainage areas. Gusty north winds developed on the backside of Matthew with a peak wind gust of 53 mph recorded at a meso net site north of Scuppernong at 317 am on October 9th. Storm surge inundation of around 1 foot above ground occurred over the northern part of the county adjacent to the Albemarle Sound.,"Hurricane Matthew moved northeast offshore of the North Carolina coast late on October 8th through October 9th. Widespread heavy rain developed on October 8th and continued through early on October 9th as Matthew approached and moved offshore of the coast. Rainfall ranged from 2 to 4 inches on the southern beaches to 8 to 12 inches inland. This rain led to significant flash flooding over  much of eastern North Carolina during the afternoon of October 8th through the morning of October 9th. Many roads were washed out and impassable for days from the serious flash flooding. Devastating river flooding then occurred several days after Matthew as most main-stem rivers exceeded major flood levels. Strong winds of 40 to 60 mph inland and 60 to 80 mph along the coast occurred as Matthew passed offshore mainly during the evening of October 8th through the morning of the 9th. These winds led to numerous downed trees and power lines across the region with widespread power outages that lasted several days in some areas. Storm surge inundation was mainly 1 to 3 feet above ground level along the coast, however inundation of 3 to 5 feet above ground level was observed on the sound side of the Outer Banks. ||There were six confirmed fatalities across the area with five in Lenoir County and one in Pitt County. Dollar damages totals have not been completed but will likely exceed 200 million dollars with significant agricultural losses.",325
663544,TYRRELL (ZONE), ,10/8/2016,1000,Tropical Storm, , ,0,0,0,0,NC,EST-5, ,110427,Z,46,MHX,0,0,Social Media, , , , , , , , ,10/9/2016,1800, , , , ,Widespread heavy rain and strong winds developed over the region from the afternoon of October 8th through the morning of October 9th. Rainfall was generally 6 to 9  inches over the county with a storm total of 6.82 inches recorded in Gum Neck. The heavy rain produced localized flash flooding and widespread flooding of poor drainage areas. Strong north winds developed on the backside of Matthew with a peak wind gust of 84 mph recorded at the Alligator River Bridge at 449 am on October 9th. Storm surge inundation of 1 to 2 feet above ground occurred over the northern part of the county adjacent to the Albemarle Sound.,"Hurricane Matthew moved northeast offshore of the North Carolina coast late on October 8th through October 9th. Widespread heavy rain developed on October 8th and continued through early on October 9th as Matthew approached and moved offshore of the coast. Rainfall ranged from 2 to 4 inches on the southern beaches to 8 to 12 inches inland. This rain led to significant flash flooding over  much of eastern North Carolina during the afternoon of October 8th through the morning of October 9th. Many roads were washed out and impassable for days from the serious flash flooding. Devastating river flooding then occurred several days after Matthew as most main-stem rivers exceeded major flood levels. Strong winds of 40 to 60 mph inland and 60 to 80 mph along the coast occurred as Matthew passed offshore mainly during the evening of October 8th through the morning of the 9th. These winds led to numerous downed trees and power lines across the region with widespread power outages that lasted several days in some areas. Storm surge inundation was mainly 1 to 3 feet above ground level along the coast, however inundation of 3 to 5 feet above ground level was observed on the sound side of the Outer Banks. ||There were six confirmed fatalities across the area with five in Lenoir County and one in Pitt County. Dollar damages totals have not been completed but will likely exceed 200 million dollars with significant agricultural losses.",326
663631,MARTIN (ZONE), ,10/8/2016,1100,Tropical Storm, , ,0,0,0,0,NC,EST-5, ,110427,Z,29,MHX,0,0,COOP Observer, , , , , , , , ,10/9/2016,1800, , , , ,Widespread heavy rain and gusty winds developed over the region from the afternoon of October 8th through the morning of October 9th. Rainfall was generally 7 to 11 inches over the county with a storm total of 10.46 inches reported in Williamston. The heavy rainfall produced significant flash flooding with a few roads washed out.,"Hurricane Matthew moved northeast offshore of the North Carolina coast late on October 8th through October 9th. Widespread heavy rain developed on October 8th and continued through early on October 9th as Matthew approached and moved offshore of the coast. Rainfall ranged from 2 to 4 inches on the southern beaches to 8 to 12 inches inland. This rain led to significant flash flooding over  much of eastern North Carolina during the afternoon of October 8th through the morning of October 9th. Many roads were washed out and impassable for days from the serious flash flooding. Devastating river flooding then occurred several days after Matthew as most main-stem rivers exceeded major flood levels. Strong winds of 40 to 60 mph inland and 60 to 80 mph along the coast occurred as Matthew passed offshore mainly during the evening of October 8th through the morning of the 9th. These winds led to numerous downed trees and power lines across the region with widespread power outages that lasted several days in some areas. Storm surge inundation was mainly 1 to 3 feet above ground level along the coast, however inundation of 3 to 5 feet above ground level was observed on the sound side of the Outer Banks. ||There were six confirmed fatalities across the area with five in Lenoir County and one in Pitt County. Dollar damages totals have not been completed but will likely exceed 200 million dollars with significant agricultural losses.",327
787009,BEAUFORT (ZONE), ,9/13/2018,800,Tropical Storm, , ,0,0,4240000,0,NC,EST-5, ,130979,Z,80,MHX,0,0,NWS Employee, , , , , , , , ,9/16/2018,1000, , , , ,"Widespread heavy rain and strong winds developed over the region from the morning of September 13th through the morning of September 16th.  Rainfall was generally 4��� to 8��� over the county with a storm total of 6.95��� in Belhaven.  The heaviest totals fell across the extreme southern part of the county.  Heavy rainfall across the county initially lead to flash flooding, especially across the southern part of the county.  Gusty northeast winds developed ahead of Florence as the storm approached the coast, with a peak wind gust of 39 mph at New River Air Station at 725 LST on September 13th. The gusty winds combined with saturated ground led to many downed trees with widespread power outages.  Significant storm surge flooding occurred along the Pamlico River in Washington and Pungo River in Belhaven.  Preliminary storm surge values (above ground level) of 4 to 5 feet were found in Washington Park and 5 to 6 feet in Belhaven.","Hurricane Florence was a long-lived Cape Verde hurricane and the wettest tropical cyclone on record in the Carolinas. The sixth named storm, third hurricane, and the first major hurricane of the 2018 Atlantic hurricane season, Florence originated from a strong tropical wave that emerged off the west coast of Africa on August 30, 2018. Florence became a tropical depression near Cape Verde on August 31 and progressed west-northwest, becoming a Tropical Storm on September 1. Florence strengthened rapidly on September 4���5, becoming a Category 4 storm on the Saffir-Simpson wind scale with maximum sustained winds of 130 mph. Florence weakened to a tropical storm by September 7, but the system regained hurricane strength on September 9 and major hurricane status with winds of 140 mph on September 10. However, increasing wind shear caused the storm's winds to gradually weaken over the next few days. However, the storm's wind field continued to grow. By the evening of September 13, Florence had been downgraded to a Category 1 hurricane. Hurricane Florence made landfall near Wrightsville Beach early on Saturday September 15, and weakened further as it slowly moved inland.||Florence produced extensive wind damage along the North Carolina coast from Cape Lookout, across Carteret, Onslow, Pender and New Hanover counties. Thousands of downed trees caused widespread power outages to nearly all of eastern North Carolina. The historic legacy of Hurricane Florence will be record breaking storm surge of 9 to 13 feet and widespread devastating rainfall of 20 to 30 inches, locally up to 36 inches, which produced catastrophic and life-threatening flooding. The hardest hit areas included New Bern, Newport, Belhaven, Oriental, North Topsail Beach and Jacksonville, along with Downeast Carteret County, or basically south of a line from Kinston to Cedar Island. A storm total rainfall of 34.00 inches was reported in Swansboro, while the NWS office in Newport recorded 25.20 inches.  Wind gusts of 106 mph were reported at Cape Lookout with 105 mph at Fort Macon.",328
787010,PAMLICO (ZONE), ,9/13/2018,800,Tropical Storm, , ,0,0,29900000,0,NC,EST-5, ,130979,Z,94,MHX,0,0,NWS Employee, , , , , , , , ,9/16/2018,1000, , , , ,Widespread heavy rain and strong winds developed over the region from the morning of September 13th through the morning of September 16th.  Rainfall was generally 10��� to 15��� over the county with a storm total of 14.34��� in Arapahoe.  Extremely heavy rainfall across the county initially led to flash flooding.  Gusty northeast winds developed ahead of Florence as the storm approached the coast with tropical storm force gusts across the county. The gusty winds combined with saturated ground led to many downed trees with widespread power outages.  Significant storm surge flooding occurred along the western shores of the Pamlico Sound.  Preliminary storm surge values (above ground level) of 2 to 3 feet were found in Oriental.    NWS storm survey confirmed a EF 1 tornado occurred near Lowland on 9/13 at 1025 EST. Maximum winds were estimated at 90 mph.,"Hurricane Florence was a long-lived Cape Verde hurricane and the wettest tropical cyclone on record in the Carolinas. The sixth named storm, third hurricane, and the first major hurricane of the 2018 Atlantic hurricane season, Florence originated from a strong tropical wave that emerged off the west coast of Africa on August 30, 2018. Florence became a tropical depression near Cape Verde on August 31 and progressed west-northwest, becoming a Tropical Storm on September 1. Florence strengthened rapidly on September 4���5, becoming a Category 4 storm on the Saffir-Simpson wind scale with maximum sustained winds of 130 mph. Florence weakened to a tropical storm by September 7, but the system regained hurricane strength on September 9 and major hurricane status with winds of 140 mph on September 10. However, increasing wind shear caused the storm's winds to gradually weaken over the next few days. However, the storm's wind field continued to grow. By the evening of September 13, Florence had been downgraded to a Category 1 hurricane. Hurricane Florence made landfall near Wrightsville Beach early on Saturday September 15, and weakened further as it slowly moved inland.||Florence produced extensive wind damage along the North Carolina coast from Cape Lookout, across Carteret, Onslow, Pender and New Hanover counties. Thousands of downed trees caused widespread power outages to nearly all of eastern North Carolina. The historic legacy of Hurricane Florence will be record breaking storm surge of 9 to 13 feet and widespread devastating rainfall of 20 to 30 inches, locally up to 36 inches, which produced catastrophic and life-threatening flooding. The hardest hit areas included New Bern, Newport, Belhaven, Oriental, North Topsail Beach and Jacksonville, along with Downeast Carteret County, or basically south of a line from Kinston to Cedar Island. A storm total rainfall of 34.00 inches was reported in Swansboro, while the NWS office in Newport recorded 25.20 inches.  Wind gusts of 106 mph were reported at Cape Lookout with 105 mph at Fort Macon.",329
